"Time","Demand"
2012-06-09 19:30:00,5176.542146
2012-06-09 20:00:00,5060.559574
2012-06-09 20:30:00,4940.488408
2012-06-09 21:00:00,4806.710678
2012-06-09 21:30:00,4682.523724
2012-06-09 22:00:00,4596.58791
2012-06-09 22:30:00,4526.68847
2012-06-09 23:00:00,4639.2443
2012-06-09 23:30:00,4529.196434
2012-06-10 00:00:00,4300.041876
2012-06-10 00:30:00,4089.749556
2012-06-10 01:00:00,4231.260646
2012-06-10 01:30:00,4111.698228
2012-06-10 02:00:00,3904.74342
2012-06-10 02:30:00,3748.492152
2012-06-10 03:00:00,3667.836302
2012-06-10 03:30:00,3562.293684
2012-06-10 04:00:00,3504.46426
2012-06-10 04:30:00,3460.179928
2012-06-10 05:00:00,3479.386064
2012-06-10 05:30:00,3509.353032
2012-06-10 06:00:00,3603.16627
2012-06-10 06:30:00,3691.1239
2012-06-10 07:00:00,3719.176456
2012-06-10 07:30:00,3846.558848
2012-06-10 08:00:00,4027.252624
2012-06-10 08:30:00,4232.209122
2012-06-10 09:00:00,4379.850506
2012-06-10 09:30:00,4469.372212
2012-06-10 10:00:00,4517.689616
2012-06-10 10:30:00,4523.018326
2012-06-10 11:00:00,4506.315752
2012-06-10 11:30:00,4510.592636
2012-06-10 12:00:00,4545.762884
2012-06-10 12:30:00,4521.501296
2012-06-10 13:00:00,4518.931492
2012-06-10 13:30:00,4462.819614
2012-06-10 14:00:00,4440.229138
2012-06-10 14:30:00,4442.048608
2012-06-10 15:00:00,4460.490576
2012-06-10 15:30:00,4524.182012
2012-06-10 16:00:00,4649.5673
2012-06-10 16:30:00,4873.866528
2012-06-10 17:00:00,5216.599212
2012-06-10 17:30:00,5558.950408
2012-06-10 18:00:00,5606.867018
2012-06-10 18:30:00,5509.600108
2012-06-10 19:00:00,5369.761314
2012-06-10 19:30:00,5256.056864
2012-06-10 20:00:00,5164.928862
2012-06-10 20:30:00,5062.65242
2012-06-10 21:00:00,4959.236482
2012-06-10 21:30:00,4865.684422
2012-06-10 22:00:00,4749.761836
2012-06-10 22:30:00,4658.792254
2012-06-10 23:00:00,4748.7103
2012-06-10 23:30:00,4651.494104
2012-06-11 00:00:00,4435.93869
2012-06-11 00:30:00,4237.901806
2012-06-11 01:00:00,4393.00401
2012-06-11 01:30:00,4296.702534
2012-06-11 02:00:00,4129.776792
2012-06-11 02:30:00,3982.204496
2012-06-11 03:00:00,3866.51081
2012-06-11 03:30:00,3778.100258
2012-06-11 04:00:00,3753.595174
2012-06-11 04:30:00,3731.73701
2012-06-11 05:00:00,3770.534442
2012-06-11 05:30:00,3808.36593
2012-06-11 06:00:00,3943.387106
2012-06-11 06:30:00,4067.073544
2012-06-11 07:00:00,4094.018044
2012-06-11 07:30:00,4272.53441
2012-06-11 08:00:00,4518.458882
2012-06-11 08:30:00,4711.779008
2012-06-11 09:00:00,4828.077464
2012-06-11 09:30:00,4904.428322
2012-06-11 10:00:00,4933.052466
2012-06-11 10:30:00,4888.7186
2012-06-11 11:00:00,4832.773712
2012-06-11 11:30:00,4753.341492
2012-06-11 12:00:00,4714.397806
2012-06-11 12:30:00,4645.441422
2012-06-11 13:00:00,4616.011886
2012-06-11 13:30:00,4542.522252
2012-06-11 14:00:00,4438.128364
2012-06-11 14:30:00,4390.997134
2012-06-11 15:00:00,4405.035992
2012-06-11 15:30:00,4507.411554
2012-06-11 16:00:00,4652.001112
2012-06-11 16:30:00,4980.257934
2012-06-11 17:00:00,5483.907018
2012-06-11 17:30:00,5940.349838
2012-06-11 18:00:00,6010.017018
2012-06-11 18:30:00,5900.37315
2012-06-11 19:00:00,5737.887788
2012-06-11 19:30:00,5586.95625
2012-06-11 20:00:00,5476.53163
2012-06-11 20:30:00,5336.214588
2012-06-11 21:00:00,5134.787412
2012-06-11 21:30:00,4934.89559
2012-06-11 22:00:00,4719.276368
2012-06-11 22:30:00,4512.293676
2012-06-11 23:00:00,4617.466328
2012-06-11 23:30:00,4505.350268
2012-06-12 00:00:00,4355.774816
2012-06-12 00:30:00,4214.732702
2012-06-12 01:00:00,4373.813754
2012-06-12 01:30:00,4269.551902
2012-06-12 02:00:00,4113.613542
2012-06-12 02:30:00,3978.891064
2012-06-12 03:00:00,3868.173946
2012-06-12 03:30:00,3790.27234
2012-06-12 04:00:00,3785.33236
2012-06-12 04:30:00,3815.6756
2012-06-12 05:00:00,3950.134404
2012-06-12 05:30:00,4144.353448
2012-06-12 06:00:00,4647.049854
2012-06-12 06:30:00,5227.211584
2012-06-12 07:00:00,5703.50079
2012-06-12 07:30:00,6138.570894
2012-06-12 08:00:00,6344.00483
2012-06-12 08:30:00,6376.13612
2012-06-12 09:00:00,6415.834098
2012-06-12 09:30:00,6325.313268
2012-06-12 10:00:00,6198.795004
2012-06-12 10:30:00,6086.39396
2012-06-12 11:00:00,5959.853628
2012-06-12 11:30:00,5866.73624
2012-06-12 12:00:00,5781.971664
2012-06-12 12:30:00,5697.893442
2012-06-12 13:00:00,5701.548476
2012-06-12 13:30:00,5637.363336
2012-06-12 14:00:00,5560.50994
2012-06-12 14:30:00,5528.922636
2012-06-12 15:00:00,5489.249222
2012-06-12 15:30:00,5525.244078
2012-06-12 16:00:00,5653.099656
2012-06-12 16:30:00,5879.053408
2012-06-12 17:00:00,6282.871478
2012-06-12 17:30:00,6582.867836
2012-06-12 18:00:00,6569.32471
2012-06-12 18:30:00,6450.360594
2012-06-12 19:00:00,6267.760378
2012-06-12 19:30:00,6122.791762
2012-06-12 20:00:00,5970.592378
2012-06-12 20:30:00,5816.862688
2012-06-12 21:00:00,5595.34312
2012-06-12 21:30:00,5322.910806
2012-06-12 22:00:00,5043.79027
2012-06-12 22:30:00,4818.425154
2012-06-12 23:00:00,4884.90065
2012-06-12 23:30:00,4732.95458
2012-06-13 00:00:00,4526.617784
2012-06-13 00:30:00,4378.372428
2012-06-13 01:00:00,4539.625402
2012-06-13 01:30:00,4451.221908
2012-06-13 02:00:00,4253.670364
2012-06-13 02:30:00,4120.93165
2012-06-13 03:00:00,4026.994532
2012-06-13 03:30:00,3907.088056
2012-06-13 04:00:00,3898.302602
2012-06-13 04:30:00,3933.325388
2012-06-13 05:00:00,4101.068378
2012-06-13 05:30:00,4332.991248
2012-06-13 06:00:00,4800.738676
2012-06-13 06:30:00,5311.794092
2012-06-13 07:00:00,5740.627376
2012-06-13 07:30:00,6102.630808
2012-06-13 08:00:00,6254.470904
2012-06-13 08:30:00,6224.456464
2012-06-13 09:00:00,6245.148462
2012-06-13 09:30:00,6150.245446
2012-06-13 10:00:00,6043.706358
2012-06-13 10:30:00,5951.871694
2012-06-13 11:00:00,5917.942338
2012-06-13 11:30:00,5874.80595
2012-06-13 12:00:00,5823.375298
2012-06-13 12:30:00,5750.852886
2012-06-13 13:00:00,5747.011444
2012-06-13 13:30:00,5703.50563
2012-06-13 14:00:00,5660.953178
2012-06-13 14:30:00,5629.310918
2012-06-13 15:00:00,5589.677718
2012-06-13 15:30:00,5624.28225
2012-06-13 16:00:00,5698.364266
2012-06-13 16:30:00,5865.814594
2012-06-13 17:00:00,6179.695582
2012-06-13 17:30:00,6468.862356
2012-06-13 18:00:00,6458.460382
2012-06-13 18:30:00,6335.865812
2012-06-13 19:00:00,6155.67948
2012-06-13 19:30:00,6018.488018
2012-06-13 20:00:00,5861.995196
2012-06-13 20:30:00,5706.668978
2012-06-13 21:00:00,5506.73624
2012-06-13 21:30:00,5276.146394
2012-06-13 22:00:00,4997.21341
2012-06-13 22:30:00,4771.205288
2012-06-13 23:00:00,4870.459454
2012-06-13 23:30:00,4711.886288
2012-06-14 00:00:00,4464.072108
2012-06-14 00:30:00,4262.535674
2012-06-14 01:00:00,4427.082112
2012-06-14 01:30:00,4325.644652
2012-06-14 02:00:00,4166.553478
2012-06-14 02:30:00,4018.499622
2012-06-14 03:00:00,3913.54899
2012-06-14 03:30:00,3830.05452
2012-06-14 04:00:00,3797.87327
2012-06-14 04:30:00,3842.230776
2012-06-14 05:00:00,3997.549746
2012-06-14 05:30:00,4221.335018
2012-06-14 06:00:00,4657.230698
2012-06-14 06:30:00,5083.407728
2012-06-14 07:00:00,5498.78967
2012-06-14 07:30:00,5859.192552
2012-06-14 08:00:00,5992.929082
2012-06-14 08:30:00,5980.545426
2012-06-14 09:00:00,6031.721988
2012-06-14 09:30:00,6027.78044
2012-06-14 10:00:00,5996.047868
2012-06-14 10:30:00,6008.241534
2012-06-14 11:00:00,6002.75384
2012-06-14 11:30:00,5992.500818
2012-06-14 12:00:00,5976.464606
2012-06-14 12:30:00,5951.09188
2012-06-14 13:00:00,5988.839388
2012-06-14 13:30:00,5965.913936
2012-06-14 14:00:00,5930.082554
2012-06-14 14:30:00,5894.887308
2012-06-14 15:00:00,5856.54991
2012-06-14 15:30:00,5925.00725
2012-06-14 16:00:00,6042.291624
2012-06-14 16:30:00,6185.163058
2012-06-14 17:00:00,6410.53977
2012-06-14 17:30:00,6541.041218
2012-06-14 18:00:00,6490.693426
2012-06-14 18:30:00,6356.247138
2012-06-14 19:00:00,6145.899722
2012-06-14 19:30:00,5986.915446
2012-06-14 20:00:00,5829.351502
2012-06-14 20:30:00,5683.194484
2012-06-14 21:00:00,5437.964302
2012-06-14 21:30:00,5215.316008
2012-06-14 22:00:00,4969.24733
2012-06-14 22:30:00,4749.72442
2012-06-14 23:00:00,4859.749344
2012-06-14 23:30:00,4723.74677
2012-06-15 00:00:00,4470.133974
2012-06-15 00:30:00,4284.584354
2012-06-15 01:00:00,4418.84164
2012-06-15 01:30:00,4301.765222
2012-06-15 02:00:00,4120.364832
2012-06-15 02:30:00,3969.900968
2012-06-15 03:00:00,3841.296868
2012-06-15 03:30:00,3763.566778
2012-06-15 04:00:00,3745.92877
2012-06-15 04:30:00,3772.643822
2012-06-15 05:00:00,3918.311856
2012-06-15 05:30:00,4136.01277
2012-06-15 06:00:00,4562.941196
2012-06-15 06:30:00,5010.787962
2012-06-15 07:00:00,5375.927778
2012-06-15 07:30:00,5726.092268
2012-06-15 08:00:00,5882.942454
2012-06-15 08:30:00,5903.48489
2012-06-15 09:00:00,5957.534158
2012-06-15 09:30:00,5902.630264
2012-06-15 10:00:00,5817.787764
2012-06-15 10:30:00,5717.087172
2012-06-15 11:00:00,5587.756492
2012-06-15 11:30:00,5507.155676
2012-06-15 12:00:00,5473.794878
2012-06-15 12:30:00,5442.547732
2012-06-15 13:00:00,5451.46048
2012-06-15 13:30:00,5415.83078
2012-06-15 14:00:00,5379.367714
2012-06-15 14:30:00,5332.710904
2012-06-15 15:00:00,5276.373368
2012-06-15 15:30:00,5298.974772
2012-06-15 16:00:00,5361.1893
2012-06-15 16:30:00,5516.762656
2012-06-15 17:00:00,5824.925792
2012-06-15 17:30:00,6136.75434
2012-06-15 18:00:00,6153.039564
2012-06-15 18:30:00,6037.588434
2012-06-15 19:00:00,5870.403698
2012-06-15 19:30:00,5759.832226
2012-06-15 20:00:00,5643.998954
2012-06-15 20:30:00,5563.064818
2012-06-15 21:00:00,5395.620744
2012-06-15 21:30:00,5209.578846
2012-06-15 22:00:00,5047.69307
2012-06-15 22:30:00,4914.413846
2012-06-15 23:00:00,5030.59917
2012-06-15 23:30:00,4882.745168
2012-06-16 00:00:00,4613.61369
2012-06-16 00:30:00,4386.42933
2012-06-16 01:00:00,4496.73777
2012-06-16 01:30:00,4370.577892
2012-06-16 02:00:00,4159.40883
2012-06-16 02:30:00,3987.771502
2012-06-16 03:00:00,3865.467626
2012-06-16 03:30:00,3760.368964
2012-06-16 04:00:00,3712.693496
2012-06-16 04:30:00,3682.336802
2012-06-16 05:00:00,3731.970506
2012-06-16 05:30:00,3808.131164
2012-06-16 06:00:00,3967.358902
2012-06-16 06:30:00,4120.632944
2012-06-16 07:00:00,4223.804242
2012-06-16 07:30:00,4451.298162
2012-06-16 08:00:00,4717.29599
2012-06-16 08:30:00,4888.614898
2012-06-16 09:00:00,4984.753566
2012-06-16 09:30:00,4942.21066
2012-06-16 10:00:00,4907.261564
2012-06-16 10:30:00,4824.948872
2012-06-16 11:00:00,4749.28985
2012-06-16 11:30:00,4671.518166
2012-06-16 12:00:00,4624.031714
2012-06-16 12:30:00,4589.057032
2012-06-16 13:00:00,4601.139288
2012-06-16 13:30:00,4583.6633
2012-06-16 14:00:00,4619.851184
2012-06-16 14:30:00,4658.651846
2012-06-16 15:00:00,4712.881198
2012-06-16 15:30:00,4786.324326
2012-06-16 16:00:00,4899.248944
2012-06-16 16:30:00,5109.290124
2012-06-16 17:00:00,5393.142006
2012-06-16 17:30:00,5611.085938
2012-06-16 18:00:00,5591.349182
2012-06-16 18:30:00,5437.021328
2012-06-16 19:00:00,5328.475356
2012-06-16 19:30:00,5214.952694
2012-06-16 20:00:00,5079.519582
2012-06-16 20:30:00,4987.951558
2012-06-16 21:00:00,4852.418198
2012-06-16 21:30:00,4697.014414
2012-06-16 22:00:00,4608.56438
2012-06-16 22:30:00,4554.831644
2012-06-16 23:00:00,4675.777666
2012-06-16 23:30:00,4566.634054
2012-06-17 00:00:00,4368.720662
2012-06-17 00:30:00,4147.204242
2012-06-17 01:00:00,4243.762016
2012-06-17 01:30:00,4118.344782
2012-06-17 02:00:00,3913.778278
2012-06-17 02:30:00,3759.68923
2012-06-17 03:00:00,3635.0157
2012-06-17 03:30:00,3532.62083
2012-06-17 04:00:00,3447.4223
2012-06-17 04:30:00,3405.666304
2012-06-17 05:00:00,3417.682188
2012-06-17 05:30:00,3447.591694
2012-06-17 06:00:00,3547.278222
2012-06-17 06:30:00,3659.886312
2012-06-17 07:00:00,3696.080112
2012-06-17 07:30:00,3837.765866
2012-06-17 08:00:00,4052.991762
2012-06-17 08:30:00,4230.3325
2012-06-17 09:00:00,4401.596008
2012-06-17 09:30:00,4455.631926
2012-06-17 10:00:00,4552.7718
2012-06-17 10:30:00,4571.167182
2012-06-17 11:00:00,4575.84496
2012-06-17 11:30:00,4589.79503
2012-06-17 12:00:00,4602.067738
2012-06-17 12:30:00,4537.58688
2012-06-17 13:00:00,4553.2582
2012-06-17 13:30:00,4570.026192
2012-06-17 14:00:00,4573.63823
2012-06-17 14:30:00,4561.893664
2012-06-17 15:00:00,4585.242348
2012-06-17 15:30:00,4664.185246
2012-06-17 16:00:00,4754.23882
2012-06-17 16:30:00,4986.473664
2012-06-17 17:00:00,5310.151696
2012-06-17 17:30:00,5627.045476
2012-06-17 18:00:00,5693.836286
2012-06-17 18:30:00,5602.132832
2012-06-17 19:00:00,5467.372428
2012-06-17 19:30:00,5360.570766
2012-06-17 20:00:00,5297.924578
2012-06-17 20:30:00,5207.057994
2012-06-17 21:00:00,5050.618812
2012-06-17 21:30:00,4849.849182
2012-06-17 22:00:00,4659.507072
2012-06-17 22:30:00,4510.728026
2012-06-17 23:00:00,4587.146066
2012-06-17 23:30:00,4489.882652
2012-06-18 00:00:00,4299.000782
2012-06-18 00:30:00,4122.673818
2012-06-18 01:00:00,4277.639396
2012-06-18 01:30:00,4189.8953
2012-06-18 02:00:00,4009.331884
2012-06-18 02:30:00,3884.849048
2012-06-18 03:00:00,3785.973246
2012-06-18 03:30:00,3714.544638
2012-06-18 04:00:00,3678.082138
2012-06-18 04:30:00,3714.250048
2012-06-18 05:00:00,3875.899376
2012-06-18 05:30:00,4125.23897
2012-06-18 06:00:00,4584.185142
2012-06-18 06:30:00,5063.773138
2012-06-18 07:00:00,5454.232638
2012-06-18 07:30:00,5837.27105
2012-06-18 08:00:00,6010.046042
2012-06-18 08:30:00,6011.289256
2012-06-18 09:00:00,6044.548386
2012-06-18 09:30:00,5976.789778
2012-06-18 10:00:00,5896.051532
2012-06-18 10:30:00,5845.666116
2012-06-18 11:00:00,5830.540768
2012-06-18 11:30:00,5829.827192
2012-06-18 12:00:00,5792.163284
2012-06-18 12:30:00,5739.179494
2012-06-18 13:00:00,5762.92235
2012-06-18 13:30:00,5740.23168
2012-06-18 14:00:00,5709.903724
2012-06-18 14:30:00,5653.712264
2012-06-18 15:00:00,5618.741042
2012-06-18 15:30:00,5620.04641
2012-06-18 16:00:00,5729.74948
2012-06-18 16:30:00,5907.62994
2012-06-18 17:00:00,6187.316204
2012-06-18 17:30:00,6409.97132
2012-06-18 18:00:00,6403.378248
2012-06-18 18:30:00,6257.647056
2012-06-18 19:00:00,6050.541714
2012-06-18 19:30:00,5865.32256
2012-06-18 20:00:00,5686.640824
2012-06-18 20:30:00,5534.2183
2012-06-18 21:00:00,5353.07411
2012-06-18 21:30:00,5116.500774
2012-06-18 22:00:00,4862.51614
2012-06-18 22:30:00,4677.777936
2012-06-18 23:00:00,4752.14831
2012-06-18 23:30:00,4619.7179
2012-06-19 00:00:00,4412.892108
2012-06-19 00:30:00,4198.904872
2012-06-19 01:00:00,4342.363016
2012-06-19 01:30:00,4227.354474
2012-06-19 02:00:00,4045.984318
2012-06-19 02:30:00,3903.268902
2012-06-19 03:00:00,3793.286034
2012-06-19 03:30:00,3725.660868
2012-06-19 04:00:00,3714.457126
2012-06-19 04:30:00,3756.93965
2012-06-19 05:00:00,3940.76713
2012-06-19 05:30:00,4192.051646
2012-06-19 06:00:00,4631.62362
2012-06-19 06:30:00,5134.692202
2012-06-19 07:00:00,5558.35786
2012-06-19 07:30:00,5946.811614
2012-06-19 08:00:00,6098.12727
2012-06-19 08:30:00,6067.08798
2012-06-19 09:00:00,6052.201432
2012-06-19 09:30:00,5978.6726
2012-06-19 10:00:00,5900.853154
2012-06-19 10:30:00,5810.149314
2012-06-19 11:00:00,5719.303294
2012-06-19 11:30:00,5661.236644
2012-06-19 12:00:00,5602.148448
2012-06-19 12:30:00,5557.55255
2012-06-19 13:00:00,5580.692788
2012-06-19 13:30:00,5563.2018
2012-06-19 14:00:00,5535.39699
2012-06-19 14:30:00,5516.722702
2012-06-19 15:00:00,5483.491686
2012-06-19 15:30:00,5524.415734
2012-06-19 16:00:00,5642.128054
2012-06-19 16:30:00,5855.327702
2012-06-19 17:00:00,6228.960732
2012-06-19 17:30:00,6646.902514
2012-06-19 18:00:00,6690.69519
2012-06-19 18:30:00,6582.04222
2012-06-19 19:00:00,6397.95104
2012-06-19 19:30:00,6272.568666
2012-06-19 20:00:00,6128.39433
2012-06-19 20:30:00,5980.466668
2012-06-19 21:00:00,5725.466592
2012-06-19 21:30:00,5431.334736
2012-06-19 22:00:00,5166.492102
2012-06-19 22:30:00,4923.420074
2012-06-19 23:00:00,4980.675982
2012-06-19 23:30:00,4807.446774
2012-06-20 00:00:00,4589.875724
2012-06-20 00:30:00,4367.426568
2012-06-20 01:00:00,4502.98584
2012-06-20 01:30:00,4422.915472
2012-06-20 02:00:00,4247.422892
2012-06-20 02:30:00,4152.435242
2012-06-20 03:00:00,4060.335634
2012-06-20 03:30:00,3991.17378
2012-06-20 04:00:00,3982.539866
2012-06-20 04:30:00,4008.42442
2012-06-20 05:00:00,4195.453412
2012-06-20 05:30:00,4475.065504
2012-06-20 06:00:00,4949.674536
2012-06-20 06:30:00,5439.665222
2012-06-20 07:00:00,5872.856984
2012-06-20 07:30:00,6231.684476
2012-06-20 08:00:00,6405.008322
2012-06-20 08:30:00,6374.770008
2012-06-20 09:00:00,6417.230106
2012-06-20 09:30:00,6348.519734
2012-06-20 10:00:00,6228.222048
2012-06-20 10:30:00,6133.47884
2012-06-20 11:00:00,6050.139804
2012-06-20 11:30:00,6032.679686
2012-06-20 12:00:00,6054.103162
2012-06-20 12:30:00,6081.31465
2012-06-20 13:00:00,6180.275362
2012-06-20 13:30:00,6172.412772
2012-06-20 14:00:00,6127.436782
2012-06-20 14:30:00,6081.711642
2012-06-20 15:00:00,6011.563536
2012-06-20 15:30:00,6019.66406
2012-06-20 16:00:00,6067.125744
2012-06-20 16:30:00,6181.670598
2012-06-20 17:00:00,6507.841698
2012-06-20 17:30:00,6769.5352
2012-06-20 18:00:00,6745.085502
2012-06-20 18:30:00,6601.433658
2012-06-20 19:00:00,6388.227112
2012-06-20 19:30:00,6212.439398
2012-06-20 20:00:00,6029.42914
2012-06-20 20:30:00,5865.300476
2012-06-20 21:00:00,5611.157396
2012-06-20 21:30:00,5331.836764
2012-06-20 22:00:00,5076.302972
2012-06-20 22:30:00,4870.47107
2012-06-20 23:00:00,4976.662176
2012-06-20 23:30:00,4821.240606
2012-06-21 00:00:00,4589.796624
2012-06-21 00:30:00,4385.708778
2012-06-21 01:00:00,4514.407724
2012-06-21 01:30:00,4404.365434
2012-06-21 02:00:00,4222.164966
2012-06-21 02:30:00,4086.610496
2012-06-21 03:00:00,3982.055658
2012-06-21 03:30:00,3905.720698
2012-06-21 04:00:00,3850.14504
2012-06-21 04:30:00,3866.417754
2012-06-21 05:00:00,4033.199728
2012-06-21 05:30:00,4302.189622
2012-06-21 06:00:00,4723.125802
2012-06-21 06:30:00,5176.848566
2012-06-21 07:00:00,5595.837666
2012-06-21 07:30:00,6026.816142
2012-06-21 08:00:00,6225.611478
2012-06-21 08:30:00,6275.759866
2012-06-21 09:00:00,6353.640378
2012-06-21 09:30:00,6354.48359
2012-06-21 10:00:00,6359.031706
2012-06-21 10:30:00,6367.59933
2012-06-21 11:00:00,6375.280308
2012-06-21 11:30:00,6399.75041
2012-06-21 12:00:00,6427.452352
2012-06-21 12:30:00,6412.564796
2012-06-21 13:00:00,6516.530884
2012-06-21 13:30:00,6533.58444
2012-06-21 14:00:00,6512.203424
2012-06-21 14:30:00,6462.01173
2012-06-21 15:00:00,6400.086212
2012-06-21 15:30:00,6443.448708
2012-06-21 16:00:00,6537.37055
2012-06-21 16:30:00,6672.79334
2012-06-21 17:00:00,6811.655048
2012-06-21 17:30:00,6921.038506
2012-06-21 18:00:00,6843.001132
2012-06-21 18:30:00,6689.633716
2012-06-21 19:00:00,6475.915178
2012-06-21 19:30:00,6340.883464
2012-06-21 20:00:00,6197.630304
2012-06-21 20:30:00,6017.702844
2012-06-21 21:00:00,5751.088078
2012-06-21 21:30:00,5474.255364
2012-06-21 22:00:00,5238.276612
2012-06-21 22:30:00,5025.409744
2012-06-21 23:00:00,5083.243312
2012-06-21 23:30:00,4923.617758
2012-06-22 00:00:00,4692.07069
2012-06-22 00:30:00,4519.890458
2012-06-22 01:00:00,4635.966588
2012-06-22 01:30:00,4486.973976
2012-06-22 02:00:00,4253.358728
2012-06-22 02:30:00,4089.502642
2012-06-22 03:00:00,3957.534676
2012-06-22 03:30:00,3884.323132
2012-06-22 04:00:00,3834.358066
2012-06-22 04:30:00,3844.969952
2012-06-22 05:00:00,3987.224288
2012-06-22 05:30:00,4242.588546
2012-06-22 06:00:00,4693.800978
2012-06-22 06:30:00,5153.373932
2012-06-22 07:00:00,5584.697354
2012-06-22 07:30:00,6010.768184
2012-06-22 08:00:00,6207.437794
2012-06-22 08:30:00,6248.336084
2012-06-22 09:00:00,6324.78942
2012-06-22 09:30:00,6296.525106
2012-06-22 10:00:00,6237.248252
2012-06-22 10:30:00,6223.889508
2012-06-22 11:00:00,6225.770592
2012-06-22 11:30:00,6175.32561
2012-06-22 12:00:00,6054.188438
2012-06-22 12:30:00,5969.642964
2012-06-22 13:00:00,6010.880948
2012-06-22 13:30:00,6014.906806
2012-06-22 14:00:00,5955.946306
2012-06-22 14:30:00,5895.599154
2012-06-22 15:00:00,5852.592468
2012-06-22 15:30:00,5839.123098
2012-06-22 16:00:00,5884.990914
2012-06-22 16:30:00,6041.979534
2012-06-22 17:00:00,6305.05583
2012-06-22 17:30:00,6583.568378
2012-06-22 18:00:00,6575.859572
2012-06-22 18:30:00,6445.693994
2012-06-22 19:00:00,6263.497688
2012-06-22 19:30:00,6140.661798
2012-06-22 20:00:00,6005.828486
2012-06-22 20:30:00,5859.98253
2012-06-22 21:00:00,5670.693926
2012-06-22 21:30:00,5432.329512
2012-06-22 22:00:00,5245.188466
2012-06-22 22:30:00,5075.377246
2012-06-22 23:00:00,5158.722102
2012-06-22 23:30:00,5011.638136
2012-06-23 00:00:00,4759.963974
2012-06-23 00:30:00,4537.208808
2012-06-23 01:00:00,4637.485364
2012-06-23 01:30:00,4514.406328
2012-06-23 02:00:00,4304.373966
2012-06-23 02:30:00,4101.348902
2012-06-23 03:00:00,3963.316494
2012-06-23 03:30:00,3855.107408
2012-06-23 04:00:00,3793.576056
2012-06-23 04:30:00,3772.938956
2012-06-23 05:00:00,3812.6314
2012-06-23 05:30:00,3890.477684
2012-06-23 06:00:00,4075.348216
2012-06-23 06:30:00,4244.238204
2012-06-23 07:00:00,4343.225694
2012-06-23 07:30:00,4579.302494
2012-06-23 08:00:00,4868.553538
2012-06-23 08:30:00,5068.042978
2012-06-23 09:00:00,5223.209908
2012-06-23 09:30:00,5265.551332
2012-06-23 10:00:00,5240.602424
2012-06-23 10:30:00,5162.799758
2012-06-23 11:00:00,5073.273016
2012-06-23 11:30:00,4997.414102
2012-06-23 12:00:00,4944.46148
2012-06-23 12:30:00,4886.755884
2012-06-23 13:00:00,4927.215552
2012-06-23 13:30:00,4951.753798
2012-06-23 14:00:00,4942.420394
2012-06-23 14:30:00,4946.84545
2012-06-23 15:00:00,4966.389378
2012-06-23 15:30:00,4984.621094
2012-06-23 16:00:00,5044.954264
2012-06-23 16:30:00,5234.928924
2012-06-23 17:00:00,5503.4231
2012-06-23 17:30:00,5761.470692
2012-06-23 18:00:00,5759.007442
2012-06-23 18:30:00,5628.309834
2012-06-23 19:00:00,5463.283232
2012-06-23 19:30:00,5309.043756
2012-06-23 20:00:00,5157.982708
2012-06-23 20:30:00,5073.402526
2012-06-23 21:00:00,4955.142202
2012-06-23 21:30:00,4853.755068
2012-06-23 22:00:00,4738.925638
2012-06-23 22:30:00,4690.55274
2012-06-23 23:00:00,4828.294896
2012-06-23 23:30:00,4741.377336
2012-06-24 00:00:00,4550.67322
2012-06-24 00:30:00,4359.483926
2012-06-24 01:00:00,4430.908704
2012-06-24 01:30:00,4264.152266
2012-06-24 02:00:00,4067.34627
2012-06-24 02:30:00,3893.388816
2012-06-24 03:00:00,3747.544948
2012-06-24 03:30:00,3635.399572
2012-06-24 04:00:00,3566.059754
2012-06-24 04:30:00,3527.195292
2012-06-24 05:00:00,3528.287594
2012-06-24 05:30:00,3560.783074
2012-06-24 06:00:00,3648.698668
2012-06-24 06:30:00,3733.226068
2012-06-24 07:00:00,3763.157052
2012-06-24 07:30:00,3932.612354
2012-06-24 08:00:00,4139.32745
2012-06-24 08:30:00,4310.301476
2012-06-24 09:00:00,4452.538446
2012-06-24 09:30:00,4532.42727
2012-06-24 10:00:00,4586.41942
2012-06-24 10:30:00,4580.701292
2012-06-24 11:00:00,4568.815916
2012-06-24 11:30:00,4529.643796
2012-06-24 12:00:00,4495.182362
2012-06-24 12:30:00,4486.75281
2012-06-24 13:00:00,4525.154348
2012-06-24 13:30:00,4477.972884
2012-06-24 14:00:00,4438.643818
2012-06-24 14:30:00,4436.658696
2012-06-24 15:00:00,4510.877972
2012-06-24 15:30:00,4587.434654
2012-06-24 16:00:00,4677.00805
2012-06-24 16:30:00,4879.127038
2012-06-24 17:00:00,5186.169472
2012-06-24 17:30:00,5539.180968
2012-06-24 18:00:00,5613.026382
2012-06-24 18:30:00,5511.888338
2012-06-24 19:00:00,5367.487726
2012-06-24 19:30:00,5276.204934
2012-06-24 20:00:00,5168.979068
2012-06-24 20:30:00,5067.597822
2012-06-24 21:00:00,4889.417488
2012-06-24 21:30:00,4687.006556
2012-06-24 22:00:00,4507.306776
2012-06-24 22:30:00,4398.668278
2012-06-24 23:00:00,4524.901054
2012-06-24 23:30:00,4433.15357
2012-06-25 00:00:00,4246.275826
2012-06-25 00:30:00,4061.026246
2012-06-25 01:00:00,4216.353112
2012-06-25 01:30:00,4133.897338
2012-06-25 02:00:00,3962.524292
2012-06-25 02:30:00,3841.356484
2012-06-25 03:00:00,3767.296322
