"Date","Close","Symbol"
2016-12-09,113.949997,"AAPL"
2016-12-12,113.300003,"AAPL"
2016-12-13,115.190002,"AAPL"
2016-12-14,115.190002,"AAPL"
2016-12-15,115.82,"AAPL"
2016-12-16,115.970001,"AAPL"
2016-12-19,116.639999,"AAPL"
2016-12-20,116.949997,"AAPL"
2016-12-21,117.059998,"AAPL"
2016-12-22,116.290001,"AAPL"
2016-12-23,116.519997,"AAPL"
2016-12-27,117.260002,"AAPL"
2016-12-28,116.760002,"AAPL"
2016-12-29,116.730003,"AAPL"
2016-12-30,115.82,"AAPL"
2017-01-03,116.150002,"AAPL"
2017-01-04,116.019997,"AAPL"
2017-01-05,116.610001,"AAPL"
2017-01-06,117.910004,"AAPL"
2017-01-09,118.989998,"AAPL"
2017-01-10,119.110001,"AAPL"
2017-01-11,119.75,"AAPL"
2017-01-12,119.25,"AAPL"
2017-01-13,119.040001,"AAPL"
2017-01-17,120,"AAPL"
2017-01-18,119.989998,"AAPL"
2017-01-19,119.779999,"AAPL"
2017-01-20,120,"AAPL"
2017-01-23,120.080002,"AAPL"
2017-01-24,119.970001,"AAPL"
2017-01-25,121.879997,"AAPL"
2017-01-26,121.940002,"AAPL"
2017-01-27,121.949997,"AAPL"
2017-01-30,121.629997,"AAPL"
2017-01-31,121.349998,"AAPL"
2017-02-01,128.75,"AAPL"
2017-02-02,128.529999,"AAPL"
2017-02-03,129.080002,"AAPL"
2017-02-06,130.289993,"AAPL"
2017-02-07,131.529999,"AAPL"
2017-02-08,132.039993,"AAPL"
2017-02-09,132.419998,"AAPL"
2017-02-10,132.119995,"AAPL"
2017-02-13,133.289993,"AAPL"
2017-02-14,135.020004,"AAPL"
2017-02-15,135.509995,"AAPL"
2017-02-16,135.350006,"AAPL"
2017-02-17,135.720001,"AAPL"
2017-02-21,136.699997,"AAPL"
2017-02-22,137.110001,"AAPL"
2017-02-23,136.529999,"AAPL"
2017-02-24,136.660004,"AAPL"
2017-02-27,136.929993,"AAPL"
2017-02-28,136.990005,"AAPL"
2017-03-01,139.789993,"AAPL"
2017-03-02,138.960007,"AAPL"
2017-03-03,139.779999,"AAPL"
2017-03-06,139.339996,"AAPL"
2017-03-07,139.520004,"AAPL"
2017-03-08,139,"AAPL"
2017-03-09,138.679993,"AAPL"
2017-03-10,139.139999,"AAPL"
2017-03-13,139.199997,"AAPL"
2017-03-14,138.990005,"AAPL"
2017-03-15,140.460007,"AAPL"
2017-03-16,140.690002,"AAPL"
2017-03-17,139.990005,"AAPL"
2017-03-20,141.460007,"AAPL"
2017-03-21,139.839996,"AAPL"
2017-03-22,141.419998,"AAPL"
2017-03-23,140.919998,"AAPL"
2017-03-24,140.639999,"AAPL"
2017-03-27,140.880005,"AAPL"
2017-03-28,143.800003,"AAPL"
2017-03-29,144.119995,"AAPL"
2017-03-30,143.929993,"AAPL"
2017-03-31,143.660004,"AAPL"
2017-04-03,143.699997,"AAPL"
2017-04-04,144.770004,"AAPL"
2017-04-05,144.020004,"AAPL"
2017-04-06,143.660004,"AAPL"
2017-04-07,143.339996,"AAPL"
2017-04-10,143.169998,"AAPL"
2017-04-11,141.630005,"AAPL"
2017-04-12,141.800003,"AAPL"
2017-04-13,141.050003,"AAPL"
2017-04-17,141.830002,"AAPL"
2017-04-18,141.199997,"AAPL"
2017-04-19,140.679993,"AAPL"
2017-04-20,142.440002,"AAPL"
2017-04-21,142.270004,"AAPL"
2017-04-24,143.639999,"AAPL"
2017-04-25,144.529999,"AAPL"
2017-04-26,143.679993,"AAPL"
2017-04-27,143.789993,"AAPL"
2017-04-28,143.649994,"AAPL"
2017-05-01,146.580002,"AAPL"
2017-05-02,147.509995,"AAPL"
2017-05-03,147.059998,"AAPL"
2017-05-04,146.529999,"AAPL"
2017-05-05,148.960007,"AAPL"
2017-05-08,153.009995,"AAPL"
2017-05-09,153.990005,"AAPL"
2017-05-10,153.259995,"AAPL"
2017-05-11,153.949997,"AAPL"
2017-05-12,156.100006,"AAPL"
2017-05-15,155.699997,"AAPL"
2017-05-16,155.470001,"AAPL"
2017-05-17,150.25,"AAPL"
2017-05-18,152.539993,"AAPL"
2017-05-19,153.059998,"AAPL"
2017-05-22,153.990005,"AAPL"
2017-05-23,153.800003,"AAPL"
2017-05-24,153.339996,"AAPL"
2017-05-25,153.869995,"AAPL"
2017-05-26,153.610001,"AAPL"
2017-05-30,153.669998,"AAPL"
2017-05-31,152.759995,"AAPL"
2017-06-01,153.179993,"AAPL"
2017-06-02,155.449997,"AAPL"
2017-06-05,153.929993,"AAPL"
2017-06-06,154.449997,"AAPL"
2017-06-07,155.369995,"AAPL"
2017-06-08,154.990005,"AAPL"
2017-06-09,148.979996,"AAPL"
2017-06-12,145.419998,"AAPL"
2017-06-13,146.589996,"AAPL"
2017-06-14,145.160004,"AAPL"
2017-06-15,144.289993,"AAPL"
2017-06-16,142.270004,"AAPL"
2017-06-19,146.339996,"AAPL"
2017-06-20,145.009995,"AAPL"
2017-06-21,145.869995,"AAPL"
2017-06-22,145.630005,"AAPL"
2017-06-23,146.279999,"AAPL"
2017-06-26,145.820007,"AAPL"
2017-06-27,143.729996,"AAPL"
2017-06-28,145.830002,"AAPL"
2017-06-29,143.679993,"AAPL"
2017-06-30,144.020004,"AAPL"
2017-07-03,143.5,"AAPL"
2017-07-05,144.089996,"AAPL"
2017-07-06,142.729996,"AAPL"
2017-07-07,144.179993,"AAPL"
2017-07-10,145.059998,"AAPL"
2017-07-11,145.529999,"AAPL"
2017-07-12,145.740005,"AAPL"
2017-07-13,147.770004,"AAPL"
2017-07-14,149.039993,"AAPL"
2017-07-17,149.559998,"AAPL"
2017-07-18,150.080002,"AAPL"
2017-07-19,151.020004,"AAPL"
2017-07-20,150.339996,"AAPL"
2017-07-21,150.270004,"AAPL"
2017-07-24,152.089996,"AAPL"
2017-07-25,152.740005,"AAPL"
2017-07-26,153.460007,"AAPL"
2017-07-27,150.559998,"AAPL"
2017-07-28,149.5,"AAPL"
2017-07-31,148.729996,"AAPL"
2017-08-01,150.050003,"AAPL"
2017-08-02,157.139999,"AAPL"
2017-08-03,155.570007,"AAPL"
2017-08-04,156.389999,"AAPL"
2017-08-07,158.809998,"AAPL"
2017-08-08,160.080002,"AAPL"
2017-08-09,161.059998,"AAPL"
2017-08-10,155.320007,"AAPL"
2017-08-11,157.479996,"AAPL"
2017-08-14,159.850006,"AAPL"
2017-08-15,161.600006,"AAPL"
2017-08-16,160.949997,"AAPL"
2017-08-17,157.860001,"AAPL"
2017-08-18,157.5,"AAPL"
2017-08-21,157.210007,"AAPL"
2017-08-22,159.779999,"AAPL"
2017-08-23,159.979996,"AAPL"
2017-08-24,159.270004,"AAPL"
2017-08-25,159.860001,"AAPL"
2017-08-28,161.470001,"AAPL"
2017-08-29,162.910004,"AAPL"
2017-08-30,163.350006,"AAPL"
2017-08-31,164,"AAPL"
2017-09-01,164.050003,"AAPL"
2017-09-05,162.080002,"AAPL"
2017-09-06,161.910004,"AAPL"
2017-09-07,161.259995,"AAPL"
2017-09-08,158.630005,"AAPL"
2017-09-11,161.5,"AAPL"
2017-09-12,160.860001,"AAPL"
2017-09-13,159.649994,"AAPL"
2017-09-14,158.279999,"AAPL"
2017-09-15,159.880005,"AAPL"
2017-09-18,158.669998,"AAPL"
2017-09-19,158.729996,"AAPL"
2017-09-20,156.070007,"AAPL"
2017-09-21,153.389999,"AAPL"
2017-09-22,151.889999,"AAPL"
2017-09-25,150.550003,"AAPL"
2017-09-26,153.139999,"AAPL"
2017-09-27,154.229996,"AAPL"
2017-09-28,153.279999,"AAPL"
2017-09-29,154.119995,"AAPL"
2017-10-02,153.809998,"AAPL"
2017-10-03,154.479996,"AAPL"
2017-10-04,153.479996,"AAPL"
2017-10-05,155.389999,"AAPL"
2017-10-06,155.300003,"AAPL"
2017-10-09,155.839996,"AAPL"
2017-10-10,155.899994,"AAPL"
2017-10-11,156.550003,"AAPL"
2017-10-12,156,"AAPL"
2017-10-13,156.990005,"AAPL"
2017-10-16,159.880005,"AAPL"
2017-10-17,160.470001,"AAPL"
2017-10-18,159.759995,"AAPL"
2017-10-19,155.979996,"AAPL"
2017-10-20,156.25,"AAPL"
2017-10-23,156.169998,"AAPL"
2017-10-24,157.100006,"AAPL"
2017-10-25,156.410004,"AAPL"
2017-10-26,157.410004,"AAPL"
2017-10-27,163.050003,"AAPL"
2017-10-30,166.720001,"AAPL"
2017-10-31,169.039993,"AAPL"
2017-11-01,166.889999,"AAPL"
2017-11-02,168.110001,"AAPL"
2017-11-03,172.5,"AAPL"
2017-11-06,174.25,"AAPL"
2017-11-07,174.809998,"AAPL"
2017-11-08,176.240005,"AAPL"
2017-11-09,175.880005,"AAPL"
2017-11-10,174.669998,"AAPL"
2017-11-13,173.970001,"AAPL"
2017-11-14,171.339996,"AAPL"
2017-11-15,169.080002,"AAPL"
2017-11-16,171.100006,"AAPL"
2017-11-17,170.149994,"AAPL"
2017-11-20,169.979996,"AAPL"
2017-11-21,173.139999,"AAPL"
2017-11-22,174.960007,"AAPL"
2017-11-24,174.970001,"AAPL"
2017-11-27,174.089996,"AAPL"
2017-11-28,173.070007,"AAPL"
2017-11-29,169.479996,"AAPL"
2017-11-30,171.850006,"AAPL"
2017-12-01,171.050003,"AAPL"
2017-12-04,169.800003,"AAPL"
2017-12-05,169.639999,"AAPL"
2017-12-06,169.009995,"AAPL"
2017-12-07,169.320007,"AAPL"
2017-12-08,169.369995,"AAPL"
2017-12-11,172.669998,"AAPL"
2017-12-12,171.699997,"AAPL"
2017-12-13,172.270004,"AAPL"
2017-12-14,172.220001,"AAPL"
2017-12-15,173.970001,"AAPL"
2017-12-18,176.419998,"AAPL"
2017-12-19,174.539993,"AAPL"
2017-12-20,174.350006,"AAPL"
2017-12-21,175.009995,"AAPL"
2017-12-22,175.009995,"AAPL"
2017-12-26,170.570007,"AAPL"
2017-12-27,170.600006,"AAPL"
2017-12-28,171.080002,"AAPL"
2017-12-29,169.229996,"AAPL"
2018-01-02,172.259995,"AAPL"
2018-01-03,172.229996,"AAPL"
2018-01-04,173.029999,"AAPL"
2018-01-05,175,"AAPL"
2018-01-08,174.350006,"AAPL"
2018-01-09,174.330002,"AAPL"
2018-01-10,174.289993,"AAPL"
2018-01-11,175.279999,"AAPL"
2018-01-12,177.089996,"AAPL"
2018-01-16,176.190002,"AAPL"
2018-01-17,179.100006,"AAPL"
2018-01-18,179.259995,"AAPL"
2018-01-19,178.460007,"AAPL"
2018-01-22,177,"AAPL"
2018-01-23,177.039993,"AAPL"
2018-01-24,174.220001,"AAPL"
2018-01-25,171.110001,"AAPL"
2018-01-26,171.509995,"AAPL"
2018-01-29,167.960007,"AAPL"
2018-01-30,166.970001,"AAPL"
2018-01-31,167.429993,"AAPL"
2018-02-01,167.779999,"AAPL"
2018-02-02,160.5,"AAPL"
2018-02-05,156.490005,"AAPL"
2018-02-06,163.029999,"AAPL"
2018-02-07,159.539993,"AAPL"
2018-02-08,155.149994,"AAPL"
2018-02-09,156.410004,"AAPL"
2018-02-12,162.710007,"AAPL"
2018-02-13,164.339996,"AAPL"
2018-02-14,167.369995,"AAPL"
2018-02-15,172.990005,"AAPL"
2018-02-16,172.429993,"AAPL"
2018-02-20,171.850006,"AAPL"
2018-02-21,171.070007,"AAPL"
2018-02-22,172.5,"AAPL"
2018-02-23,175.5,"AAPL"
2018-02-26,178.970001,"AAPL"
2018-02-27,178.389999,"AAPL"
2018-02-28,178.119995,"AAPL"
2018-03-01,175,"AAPL"
2018-03-02,176.210007,"AAPL"
2018-03-05,176.820007,"AAPL"
2018-03-06,176.669998,"AAPL"
2018-03-07,175.029999,"AAPL"
2018-03-08,176.940002,"AAPL"
2018-03-09,179.979996,"AAPL"
2018-03-12,181.720001,"AAPL"
2018-03-13,179.970001,"AAPL"
2018-03-14,178.440002,"AAPL"
2018-03-15,178.649994,"AAPL"
2018-03-16,178.020004,"AAPL"
2018-03-19,175.300003,"AAPL"
2018-03-20,175.240005,"AAPL"
2018-03-21,171.270004,"AAPL"
2018-03-22,168.850006,"AAPL"
2018-03-23,164.940002,"AAPL"
2018-03-26,172.770004,"AAPL"
2018-03-27,168.339996,"AAPL"
2018-03-28,166.479996,"AAPL"
2018-03-29,167.779999,"AAPL"
2018-04-02,166.679993,"AAPL"
2018-04-03,168.389999,"AAPL"
2018-04-04,171.610001,"AAPL"
2018-04-05,172.800003,"AAPL"
2018-04-06,168.380005,"AAPL"
2018-04-09,170.050003,"AAPL"
2018-04-10,173.25,"AAPL"
2018-04-11,172.440002,"AAPL"
2018-04-12,174.139999,"AAPL"
2018-04-13,174.729996,"AAPL"
2018-04-16,175.820007,"AAPL"
2018-04-17,178.240005,"AAPL"
2018-04-18,177.839996,"AAPL"
2018-04-19,172.800003,"AAPL"
2018-04-20,165.720001,"AAPL"
2018-04-23,165.240005,"AAPL"
2018-04-24,162.940002,"AAPL"
2018-04-25,163.649994,"AAPL"
2018-04-26,164.220001,"AAPL"
2018-04-27,162.320007,"AAPL"
2018-04-30,165.259995,"AAPL"
2018-05-01,169.100006,"AAPL"
2018-05-02,176.570007,"AAPL"
2018-05-03,176.889999,"AAPL"
2018-05-04,183.830002,"AAPL"
2018-05-07,185.160004,"AAPL"
2018-05-08,186.050003,"AAPL"
2018-05-09,187.360001,"AAPL"
2018-05-10,190.039993,"AAPL"
2018-05-11,188.589996,"AAPL"
2018-05-14,188.149994,"AAPL"
2018-05-15,186.440002,"AAPL"
2018-05-16,188.179993,"AAPL"
2018-05-17,186.990005,"AAPL"
2018-05-18,186.309998,"AAPL"
2018-05-21,187.630005,"AAPL"
2018-05-22,187.160004,"AAPL"
2018-05-23,188.360001,"AAPL"
2018-05-24,188.149994,"AAPL"
2018-05-25,188.580002,"AAPL"
2018-05-29,187.899994,"AAPL"
2018-05-30,187.5,"AAPL"
2018-05-31,186.869995,"AAPL"
2018-06-01,190.240005,"AAPL"
2018-06-04,191.830002,"AAPL"
2018-06-05,193.309998,"AAPL"
2018-06-06,193.979996,"AAPL"
2018-06-07,193.460007,"AAPL"
2018-06-08,191.699997,"AAPL"
2018-06-11,191.229996,"AAPL"
2018-06-12,192.279999,"AAPL"
2018-06-13,190.699997,"AAPL"
2018-06-14,190.800003,"AAPL"
2018-06-15,188.839996,"AAPL"
2018-06-18,188.740005,"AAPL"
2018-06-19,185.690002,"AAPL"
2018-06-20,186.5,"AAPL"
2018-06-21,185.460007,"AAPL"
2018-06-22,184.919998,"AAPL"
2018-06-25,182.169998,"AAPL"
2018-06-26,184.429993,"AAPL"
2018-06-27,184.160004,"AAPL"
2018-06-28,185.5,"AAPL"
2018-06-29,185.110001,"AAPL"
2018-07-02,187.179993,"AAPL"
2018-07-03,183.919998,"AAPL"
2018-07-05,185.399994,"AAPL"
2018-07-06,187.970001,"AAPL"
2018-07-09,190.580002,"AAPL"
2018-07-10,190.350006,"AAPL"
2018-07-11,187.880005,"AAPL"
2018-07-12,191.029999,"AAPL"
2018-07-13,191.330002,"AAPL"
2018-07-16,190.910004,"AAPL"
2018-07-17,191.449997,"AAPL"
2018-07-18,190.399994,"AAPL"
2018-07-19,191.880005,"AAPL"
2018-07-20,191.440002,"AAPL"
2018-07-23,191.610001,"AAPL"
2018-07-24,193,"AAPL"
2018-07-25,194.820007,"AAPL"
2018-07-26,194.210007,"AAPL"
2018-07-27,190.979996,"AAPL"
2018-07-30,189.910004,"AAPL"
2018-07-31,190.289993,"AAPL"
2018-08-01,201.5,"AAPL"
2018-08-02,207.389999,"AAPL"
2018-08-03,207.990005,"AAPL"
2018-08-06,209.070007,"AAPL"
2018-08-07,207.110001,"AAPL"
2018-08-08,207.25,"AAPL"
2018-08-09,208.880005,"AAPL"
2018-08-10,207.529999,"AAPL"
2018-08-13,208.869995,"AAPL"
2018-08-14,209.75,"AAPL"
2018-08-15,210.240005,"AAPL"
2018-08-16,213.320007,"AAPL"
2018-08-17,217.580002,"AAPL"
2018-08-20,215.460007,"AAPL"
2018-08-21,215.039993,"AAPL"
2018-08-22,215.050003,"AAPL"
2018-08-23,215.490005,"AAPL"
2018-08-24,216.160004,"AAPL"
2018-08-27,217.940002,"AAPL"
2018-08-28,219.699997,"AAPL"
2018-08-29,222.979996,"AAPL"
2018-08-30,225.029999,"AAPL"
2018-08-31,227.630005,"AAPL"
2018-09-04,228.360001,"AAPL"
2018-09-05,226.869995,"AAPL"
2018-09-06,223.100006,"AAPL"
2018-09-07,221.300003,"AAPL"
2018-09-10,218.330002,"AAPL"
2018-09-11,223.850006,"AAPL"
2018-09-12,221.070007,"AAPL"
2018-09-13,226.410004,"AAPL"
2018-09-14,223.839996,"AAPL"
2018-09-17,217.880005,"AAPL"
2018-09-18,218.240005,"AAPL"
2018-09-19,218.369995,"AAPL"
2018-09-20,220.029999,"AAPL"
2018-09-21,217.660004,"AAPL"
2018-09-24,220.789993,"AAPL"
2018-09-25,222.190002,"AAPL"
2018-09-26,220.419998,"AAPL"
2018-09-27,224.949997,"AAPL"
2018-09-28,225.740005,"AAPL"
2018-10-01,227.259995,"AAPL"
2018-10-02,229.279999,"AAPL"
2018-10-03,232.070007,"AAPL"
2018-10-04,227.990005,"AAPL"
2018-10-05,224.289993,"AAPL"
2018-10-08,223.770004,"AAPL"
2018-10-09,226.869995,"AAPL"
2018-10-10,216.360001,"AAPL"
2018-10-11,214.449997,"AAPL"
2018-10-12,222.110001,"AAPL"
2018-10-15,217.360001,"AAPL"
2018-10-16,222.149994,"AAPL"
2018-10-17,221.190002,"AAPL"
2018-10-18,216.020004,"AAPL"
2018-10-19,219.309998,"AAPL"
2018-10-22,220.649994,"AAPL"
2018-10-23,222.729996,"AAPL"
2018-10-24,215.089996,"AAPL"
2018-10-25,219.800003,"AAPL"
2018-10-26,216.300003,"AAPL"
2018-10-29,212.240005,"AAPL"
2018-10-30,213.300003,"AAPL"
2018-10-31,218.860001,"AAPL"
2018-11-01,222.220001,"AAPL"
2018-11-02,207.479996,"AAPL"
2018-11-05,201.589996,"AAPL"
2018-11-06,203.770004,"AAPL"
2018-11-07,209.949997,"AAPL"
2018-11-08,208.490005,"AAPL"
2018-11-09,204.470001,"AAPL"
2018-11-12,194.169998,"AAPL"
2018-11-13,192.229996,"AAPL"
2018-11-14,186.800003,"AAPL"
2018-11-15,191.410004,"AAPL"
2018-11-16,193.529999,"AAPL"
2018-11-19,185.860001,"AAPL"
2018-11-20,176.979996,"AAPL"
2018-11-21,176.779999,"AAPL"
2018-11-23,172.289993,"AAPL"
2018-11-26,174.619995,"AAPL"
2018-11-27,174.240005,"AAPL"
2018-11-28,180.940002,"AAPL"
2018-11-29,179.550003,"AAPL"
2018-11-30,178.580002,"AAPL"
2018-12-03,184.820007,"AAPL"
2018-12-04,176.690002,"AAPL"
2018-12-06,174.720001,"AAPL"
2018-12-07,168.490005,"AAPL"
2018-12-10,169.600006,"AAPL"
2018-12-11,168.630005,"AAPL"
2018-12-12,169.100006,"AAPL"
2018-12-13,170.949997,"AAPL"
2018-12-14,165.479996,"AAPL"
2018-12-17,163.940002,"AAPL"
2018-12-18,166.070007,"AAPL"
2018-12-19,160.889999,"AAPL"
2018-12-20,156.830002,"AAPL"
2018-12-21,150.729996,"AAPL"
2018-12-24,146.830002,"AAPL"
2018-12-26,157.169998,"AAPL"
2018-12-27,156.149994,"AAPL"
2018-12-28,156.229996,"AAPL"
2018-12-31,157.740005,"AAPL"
2014-01-02,397.970001,"AMZN"
2014-01-03,396.440002,"AMZN"
2014-01-06,393.630005,"AMZN"
2014-01-07,398.029999,"AMZN"
2014-01-08,401.920013,"AMZN"
2014-01-09,401.01001,"AMZN"
2014-01-10,397.660004,"AMZN"
2014-01-13,390.980011,"AMZN"
2014-01-14,397.540009,"AMZN"
2014-01-15,395.869995,"AMZN"
2014-01-16,395.799988,"AMZN"
2014-01-17,399.609985,"AMZN"
2014-01-21,407.049988,"AMZN"
2014-01-22,404.540009,"AMZN"
2014-01-23,399.869995,"AMZN"
2014-01-24,387.600006,"AMZN"
2014-01-27,386.279999,"AMZN"
2014-01-28,394.429993,"AMZN"
2014-01-29,384.200012,"AMZN"
2014-01-30,403.01001,"AMZN"
2014-01-31,358.690002,"AMZN"
2014-02-03,346.149994,"AMZN"
2014-02-04,347.950012,"AMZN"
2014-02-05,346.450012,"AMZN"
2014-02-06,354.589996,"AMZN"
2014-02-07,361.079987,"AMZN"
2014-02-10,360.869995,"AMZN"
2014-02-11,361.790009,"AMZN"
2014-02-12,349.25,"AMZN"
2014-02-13,357.200012,"AMZN"
2014-02-14,357.350006,"AMZN"
2014-02-18,353.649994,"AMZN"
2014-02-19,347.380005,"AMZN"
2014-02-20,349.799988,"AMZN"
2014-02-21,346.76001,"AMZN"
2014-02-24,351.779999,"AMZN"
2014-02-25,358.320007,"AMZN"
2014-02-26,359.799988,"AMZN"
2014-02-27,360.130005,"AMZN"
2014-02-28,362.100006,"AMZN"
2014-03-03,359.779999,"AMZN"
2014-03-04,363.899994,"AMZN"
2014-03-05,372.369995,"AMZN"
2014-03-06,372.160004,"AMZN"
2014-03-07,372.059998,"AMZN"
2014-03-10,370.529999,"AMZN"
2014-03-11,368.820007,"AMZN"
2014-03-12,370.640015,"AMZN"
2014-03-13,371.51001,"AMZN"
2014-03-14,373.73999,"AMZN"
2014-03-17,375.040009,"AMZN"
2014-03-18,378.769989,"AMZN"
2014-03-19,373.230011,"AMZN"
2014-03-20,368.970001,"AMZN"
2014-03-21,360.619995,"AMZN"
2014-03-24,351.850006,"AMZN"
2014-03-25,354.709991,"AMZN"
2014-03-26,343.410004,"AMZN"
2014-03-27,338.470001,"AMZN"
2014-03-28,338.290009,"AMZN"
2014-03-31,336.369995,"AMZN"
2014-04-01,342.98999,"AMZN"
2014-04-02,341.959991,"AMZN"
2014-04-03,333.619995,"AMZN"
2014-04-04,323,"AMZN"
2014-04-07,317.76001,"AMZN"
2014-04-08,327.070007,"AMZN"
2014-04-09,331.809998,"AMZN"
2014-04-10,317.109985,"AMZN"
2014-04-11,311.730011,"AMZN"
2014-04-14,315.910004,"AMZN"
2014-04-15,316.079987,"AMZN"
2014-04-16,323.679993,"AMZN"
2014-04-17,324.910004,"AMZN"
2014-04-21,330.869995,"AMZN"
2014-04-22,329.320007,"AMZN"
2014-04-23,324.579987,"AMZN"
2014-04-24,337.149994,"AMZN"
2014-04-25,303.829987,"AMZN"
2014-04-28,296.579987,"AMZN"
2014-04-29,300.380005,"AMZN"
2014-04-30,304.130005,"AMZN"
2014-05-01,307.890015,"AMZN"
2014-05-02,308.01001,"AMZN"
2014-05-05,310.049988,"AMZN"
2014-05-06,297.380005,"AMZN"
2014-05-07,292.709991,"AMZN"
2014-05-08,288.320007,"AMZN"
2014-05-09,292.23999,"AMZN"
2014-05-12,302.859985,"AMZN"
2014-05-13,304.640015,"AMZN"
2014-05-14,297.619995,"AMZN"
2014-05-15,295.190002,"AMZN"
2014-05-16,297.700012,"AMZN"
2014-05-19,296.76001,"AMZN"
2014-05-20,301.190002,"AMZN"
2014-05-21,305.01001,"AMZN"
2014-05-22,304.910004,"AMZN"
2014-05-23,312.23999,"AMZN"
2014-05-27,310.820007,"AMZN"
2014-05-28,310.160004,"AMZN"
2014-05-29,313.779999,"AMZN"
2014-05-30,312.549988,"AMZN"
2014-06-02,308.839996,"AMZN"
2014-06-03,307.190002,"AMZN"
2014-06-04,306.779999,"AMZN"
2014-06-05,323.570007,"AMZN"
2014-06-06,329.670013,"AMZN"
2014-06-09,327.5,"AMZN"
2014-06-10,332.410004,"AMZN"
2014-06-11,335.200012,"AMZN"
2014-06-12,325.910004,"AMZN"
2014-06-13,326.269989,"AMZN"
2014-06-16,327.619995,"AMZN"
2014-06-17,325.619995,"AMZN"
2014-06-18,334.380005,"AMZN"
2014-06-19,327,"AMZN"
2014-06-20,324.200012,"AMZN"
2014-06-23,327.23999,"AMZN"
2014-06-24,324.160004,"AMZN"
2014-06-25,327.440002,"AMZN"
2014-06-26,325.690002,"AMZN"
2014-06-27,324.570007,"AMZN"
2014-06-30,324.779999,"AMZN"
2014-07-01,332.390015,"AMZN"
2014-07-02,332.850006,"AMZN"
2014-07-03,337.48999,"AMZN"
2014-07-07,333.549988,"AMZN"
2014-07-08,323.809998,"AMZN"
2014-07-09,329.970001,"AMZN"
2014-07-10,327.920013,"AMZN"
2014-07-11,346.200012,"AMZN"
2014-07-14,355.320007,"AMZN"
2014-07-15,354.440002,"AMZN"
2014-07-16,355.899994,"AMZN"
2014-07-17,352.450012,"AMZN"
2014-07-18,358.660004,"AMZN"
2014-07-21,359.76001,"AMZN"
2014-07-22,360.839996,"AMZN"
2014-07-23,358.140015,"AMZN"
2014-07-24,358.609985,"AMZN"
2014-07-25,324.01001,"AMZN"
2014-07-28,320.410004,"AMZN"
2014-07-29,320,"AMZN"
2014-07-30,322.51001,"AMZN"
2014-07-31,312.98999,"AMZN"
2014-08-01,307.059998,"AMZN"
2014-08-04,313.649994,"AMZN"
2014-08-05,312.320007,"AMZN"
2014-08-06,313.890015,"AMZN"
2014-08-07,311.450012,"AMZN"
2014-08-08,316.799988,"AMZN"
2014-08-11,318.329987,"AMZN"
2014-08-12,319.320007,"AMZN"
2014-08-13,326.279999,"AMZN"
2014-08-14,333.209991,"AMZN"
2014-08-15,333.630005,"AMZN"
2014-08-18,334.529999,"AMZN"
2014-08-19,335.130005,"AMZN"
2014-08-20,335.779999,"AMZN"
2014-08-21,332.910004,"AMZN"
2014-08-22,331.589996,"AMZN"
2014-08-25,334.019989,"AMZN"
2014-08-26,341.829987,"AMZN"
2014-08-27,343.179993,"AMZN"
2014-08-28,340.019989,"AMZN"
2014-08-29,339.040009,"AMZN"
2014-09-02,342.380005,"AMZN"
2014-09-03,339,"AMZN"
2014-09-04,345.950012,"AMZN"
2014-09-05,346.380005,"AMZN"
2014-09-08,342.339996,"AMZN"
2014-09-09,329.75,"AMZN"
2014-09-10,331.329987,"AMZN"
2014-09-11,330.519989,"AMZN"
2014-09-12,331.190002,"AMZN"
2014-09-15,323.890015,"AMZN"
2014-09-16,327.76001,"AMZN"
2014-09-17,324,"AMZN"
2014-09-18,325,"AMZN"
2014-09-19,331.320007,"AMZN"
2014-09-22,324.5,"AMZN"
2014-09-23,323.630005,"AMZN"
2014-09-24,328.209991,"AMZN"
2014-09-25,321.929993,"AMZN"
2014-09-26,323.209991,"AMZN"
2014-09-29,321.820007,"AMZN"
2014-09-30,322.440002,"AMZN"
2014-10-01,317.459991,"AMZN"
2014-10-02,318.410004,"AMZN"
2014-10-03,322.73999,"AMZN"
2014-10-06,322.200012,"AMZN"
2014-10-07,316.980011,"AMZN"
2014-10-08,322.700012,"AMZN"
2014-10-09,315.369995,"AMZN"
2014-10-10,311.390015,"AMZN"
2014-10-13,306.450012,"AMZN"
2014-10-14,308.309998,"AMZN"
2014-10-15,305.970001,"AMZN"
2014-10-16,302.859985,"AMZN"
2014-10-17,303.640015,"AMZN"
2014-10-20,306.209991,"AMZN"
2014-10-21,315.329987,"AMZN"
2014-10-22,312.970001,"AMZN"
2014-10-23,313.179993,"AMZN"
2014-10-24,287.059998,"AMZN"
2014-10-27,289.970001,"AMZN"
2014-10-28,295.589996,"AMZN"
2014-10-29,294.119995,"AMZN"
2014-10-30,299.070007,"AMZN"
2014-10-31,305.459991,"AMZN"
2014-11-03,305.720001,"AMZN"
2014-11-04,302.809998,"AMZN"
2014-11-05,296.519989,"AMZN"
2014-11-06,296.640015,"AMZN"
2014-11-07,299.859985,"AMZN"
2014-11-10,305.109985,"AMZN"
2014-11-11,312.01001,"AMZN"
2014-11-12,311.51001,"AMZN"
2014-11-13,316.480011,"AMZN"
2014-11-14,327.820007,"AMZN"
2014-11-17,323.049988,"AMZN"
